No,Longitude,Lattitude,N,P,K,Ca,Mg,Fe,Mn,Cu,Zn,B,b12,b11,b9,b8a,b8,b7,b6,b5,b4,b3,b2,b1,Sigma_VV,Sigma_VH,plia,lia,iafe,gamma0_vv,gamma0_vh,beta0_vv,beta0_vh
440,113.40138,-2.32171,1.82,0.13,0.746,0.65,0.46,31.23,102.96,1.46,3.64,10.77,0.0887,0.1814,0.371,0.4027,0.3086,0.3711,0.3067,0.1199,0.0497,0.076,0.0536,0.0518,0.25631,0.04341,41.70763,41.77294,39.01723,0.33009,0.0559,0.40677,0.06889
441,113.40216,-2.32171,1.97,0.14,0.764,0.27,0.47,36.14,123.12,2.63,3.57,6.3,0.0949,0.1907,0.3554,0.4034,0.3034,0.3652,0.2981,0.1214,0.0517,0.0744,0.0528,0.0527,0.22189,0.04625,39.87814,39.98418,39.01208,0.28573,0.05955,0.35217,0.0734
442,113.40129,-2.32458,2.08,0.12,0.875,0.18,0.47,45.44,117.56,0.63,4.38,16.43,0.091,0.1767,0.2842,0.4153,0.3724,0.391,0.3174,0.1215,0.056,0.0785,0.0564,0.0495,0.16981,0.05803,41.22203,41.24196,39.01389,0.21868,0.07473,0.2695,0.0921
443,113.40217,-2.32454,1.74,0.12,0.63,0.56,0.65,40.79,123.33,0.58,4.88,20.91,0.0527,0.0948,0.2334,0.213,0.1722,0.2003,0.16,0.0684,0.0387,0.0494,0.0442,0.0458,0.21031,0.05703,37.82096,37.82734,39.00794,0.2708,0.07343,0.33382,0.09052
444,113.39837,-2.32154,1.88,0.12,0.793,0.2,0.49,39.92,168.8,0.42,0.63,15.57,0.0927,0.1957,0.3153,0.4578,0.4076,0.4177,0.347,0.1341,0.0548,0.0912,0.06,0.0526,0.20186,0.04399,38.44418,38.52065,39.03642,0.26004,0.05667,0.32022,0.06978
445,113.39932,-2.32155,1.88,0.12,0.946,0.06,0.48,45.09,139.55,0.42,2.19,10.82,0.0544,0.0942,0.2691,0.2102,0.1676,0.1909,0.1571,0.071,0.0361,0.0501,0.0439,0.0446,0.16946,0.03656,40.84704,40.84871,39.03058,0.21827,0.04709,0.26885,0.058
446,113.39942,-2.32441,1.78,0.11,0.663,0.23,0.59,34.97,175.47,1.15,0.73,8.41,0.1014,0.2083,0.451,0.441,0.4096,0.4071,0.3382,0.133,0.0553,0.0922,0.0609,0.0578,0.23397,0.05594,41.31884,41.31942,39.02612,0.30135,0.07205,0.37124,0.08876
447,113.39865,-2.32443,1.78,0.12,0.669,0.22,0.63,36.4,150.63,1.15,3.36,19.56,0.1033,0.2135,0.4689,0.4627,0.4288,0.4199,0.3467,0.136,0.0558,0.0948,0.0609,0.0563,0.16659,0.04535,42.40518,42.40958,39.03004,0.21458,0.05842,0.26431,0.07196
448,113.40666,-2.33071,2.15,0.13,0.733,0.2,0.51,34.11,165.38,0.09,3.68,9.69,0.1047,0.2103,0.4441,0.4474,0.3984,0.4106,0.3318,0.1321,0.0632,0.0872,0.0642,0.0616,0.24408,0.05133,39.3339,39.43462,38.9692,0.31412,0.06606,0.38776,0.08155
449,113.40744,-2.33072,2.11,0.13,0.72,0.13,0.52,34.52,150.72,0.09,5.89,9.18,0.1051,0.2105,0.4393,0.4444,0.4064,0.4028,0.3248,0.1371,0.0624,0.0913,0.0645,0.0711,0.17088,0.06899,43.60199,43.70467,38.96403,0.2199,0.08878,0.27149,0.10961
450,113.40679,-2.32919,1.72,0.12,0.578,0.67,0.71,36.65,55.5,0.09,2.5,15.88,0.3116,0.3682,0.5244,0.4952,0.456,0.4692,0.4186,0.3158,0.2658,0.2884,0.2792,0.2351,0.1842,0.03004,40.87336,40.92045,38.9714,0.23707,0.03866,0.29261,0.04771
451,113.40765,-2.32908,2.31,0.14,0.511,0.15,0.57,38.89,162.01,0.52,6.55,21.75,0.2553,0.3172,0.4875,0.4536,0.4296,0.4367,0.3876,0.2885,0.2322,0.2662,0.2734,0.2225,0.18466,0.04831,38.56204,38.56239,38.96565,0.23763,0.06217,0.29337,0.07676
452,113.40302,-2.3221,1.91,0.13,0.468,0.44,0.69,29.52,87.74,0.09,2.37,23.5,0.0526,0.0855,0.2405,0.1467,0.1204,0.1382,0.1102,0.0594,0.0431,0.048,0.0485,0.0461,0.20516,0.05809,40.25797,40.31158,39.00623,0.26417,0.0748,0.32567,0.09222
453,113.40379,-2.32923,1.76,0.11,0.42,0.33,0.68,41.47,131.36,0.09,4.54,17.91,0.119,0.2317,0.4272,0.4202,0.3684,0.3761,0.3122,0.1427,0.0664,0.0922,0.0637,0.0609,0.17575,0.04009,39.18777,39.84562,38.99137,0.22626,0.05161,0.27907,0.06366
454,113.40384,-2.33058,1.85,0.11,0.602,0.17,0.57,33.98,153.7,1.46,10.46,13.17,0.1098,0.2178,0.411,0.4227,0.3796,0.3807,0.3155,0.1284,0.0594,0.0864,0.0592,0.0588,0.2231,0.0499,36.90908,36.98834,38.98847,0.2872,0.06424,0.35427,0.07924
455,113.4047,-2.33055,2.3,0.14,1.119,0.97,0.5,29.01,171.17,0.1,11.87,14.08,0.111,0.2172,0.411,0.4035,0.3664,0.3619,0.2976,0.1263,0.0598,0.0857,0.0614,0.06,0.17897,0.04151,40.62531,40.68198,38.98294,0.23037,0.05344,0.28423,0.06593
456,113.40111,-2.33087,1.86,0.13,0.792,0.29,0.43,22.36,118.44,1.98,6.45,13.22,0.1043,0.2134,0.3685,0.4524,0.4064,0.4047,0.3408,0.149,0.0642,0.1004,0.0626,0.0562,0.20981,0.04415,42.95197,43.00493,39.00562,0.27016,0.05685,0.33305,0.07009
457,113.40177,-2.33088,1.83,0.11,0.575,0.16,0.54,37.15,83.79,1.03,2.06,19.0,0.1058,0.2126,0.3994,0.4382,0.3808,0.3953,0.3251,0.1401,0.0598,0.0891,0.0602,0.0567,0.18316,0.04653,38.44705,38.50536,39.00191,0.23583,0.05991,0.29077,0.07387
458,113.40102,-2.33373,1.76,0.13,0.703,0.15,0.43,25.84,100.04,1.35,8.86,19.6,0.0532,0.0908,0.2331,0.1865,0.1622,0.1685,0.1381,0.068,0.0403,0.054,0.0436,0.0458,0.18336,0.04879,36.80172,36.82618,39.00264,0.23609,0.06282,0.29108,0.07745
459,113.40187,-2.33374,1.8,0.12,0.625,0.17,0.41,49.55,211.46,0.62,1.03,7.72,0.0545,0.09,0.2332,0.1895,0.1576,0.173,0.1429,0.0697,0.0372,0.0518,0.0456,0.0446,0.19442,0.04785,39.06616,39.09273,38.99609,0.25031,0.06161,0.30869,0.07597
460,113.39832,-2.33083,1.6,0.12,0.669,0.3,0.42,39.09,195.15,1.15,5.44,7.99,0.1095,0.2236,0.4526,0.4441,0.394,0.3982,0.3304,0.1455,0.0652,0.0986,0.0656,0.0588,0.22082,0.03849,37.93401,37.93454,39.02394,0.2844,0.04957,0.35038,0.06107
461,113.39931,-2.33082,1.94,0.12,0.813,1.0,0.37,43.49,198.81,1.35,3.85,9.29,0.1106,0.22,0.3936,0.432,0.4048,0.3886,0.3222,0.1386,0.0668,0.0962,0.0667,0.0691,0.22198,0.05312,37.36504,37.36808,39.01781,0.28587,0.06841,0.35227,0.0843
462,113.39841,-2.3337,1.63,0.11,0.629,0.22,0.46,43.2,124.54,1.86,3.51,14.73,0.0598,0.1077,0.2321,0.223,0.1948,0.2054,0.1733,0.0831,0.0458,0.0658,0.0557,0.0522,0.19256,0.05817,40.07004,40.08337,39.01969,0.24799,0.07492,0.30557,0.09231
463,113.39928,-2.33375,2.02,0.13,0.66,0.31,0.42,50.55,156.51,1.52,9.36,27.46,0.0766,0.1457,0.3523,0.281,0.1838,0.2466,0.2021,0.0917,0.0434,0.059,0.0494,0.0512,0.21973,0.05724,33.98484,34.0984,39.01401,0.28297,0.07371,0.34874,0.09085
464,103.575,0.06565,2.3,0.14,0.553,0.89,0.7,70.32,233.7,1.8,10.05,18.03,0.14947,0.02155,39.9488,40.05115,39.98808,0.17452,0.02516,0.28953,0.04174,0.0661,0.1667,0.3682,0.3762,0.3466,0.352,0.2698,0.0691,0.0205,0.0395,0.0188,0.0213
465,103.5742,0.065683,2.1,0.12,0.423,0.42,0.5,49.15,499.93,2.64,8.54,22.87,0.13192,0.03752,39.57083,39.7741,39.98328,0.15402,0.04381,0.25558,0.07269,0.079,0.185,0.3986,0.3869,0.3274,0.3546,0.2859,0.0908,0.0252,0.0475,0.0211,0.0232
466,103.572867,0.0657,2.17,0.13,0.398,1.24,0.59,63.03,518.24,3.98,6.81,21.49,0.1101,0.02937,39.75856,39.79859,39.97473,0.12853,0.03429,0.21338,0.05692,0.0988,0.2111,0.3977,0.3699,0.3228,0.3209,0.2779,0.1166,0.0391,0.0565,0.0292,0.0239
467,103.572667,0.064917,2.23,0.13,0.496,1.68,0.56,53.58,231.15,2.84,8.09,18.64,0.15258,0.02918,39.80413,39.80939,39.97232,0.17812,0.03406,0.29573,0.05655,0.09,0.1987,0.3958,0.3986,0.3362,0.3598,0.298,0.1023,0.0374,0.0551,0.0267,0.0239
468,103.574283,0.064917,2.61,0.15,0.435,0.95,0.72,58.37,276.72,1.88,14.2,19.91,0.12729,0.02852,39.40524,39.41552,39.98233,0.14861,0.0333,0.24662,0.05525,0.0807,0.1854,0.3813,0.3859,0.3462,0.351,0.2814,0.0854,0.0265,0.0455,0.0251,0.0235
469,103.57515,0.062883,2.58,0.16,0.506,0.65,0.53,79.36,226.01,1.87,6.77,19.15,0.14156,0.03016,39.18775,39.1932,39.98435,0.16528,0.03522,0.27425,0.05844,0.0633,0.1553,0.34,0.3453,0.2942,0.3144,0.2359,0.0607,0.0203,0.034,0.0192,0.0227
470,103.574583,0.062883,2.5,0.16,0.509,1.18,0.6,74.35,284.2,1.26,9.33,10.46,0.12571,0.02633,35.6506,35.69311,39.9812,0.14676,0.03074,0.24356,0.05101,0.077,0.1751,0.3675,0.3628,0.3194,0.336,0.2576,0.0748,0.0246,0.0372,0.0208,0.023
471,103.573883,0.0629,2.25,0.13,0.352,0.96,0.73,60.01,396.22,2.91,11.65,13.75,0.12421,0.02301,37.73325,37.75193,39.97699,0.14501,0.02686,0.24069,0.04459,0.0867,0.1951,0.379,0.3987,0.3586,0.3571,0.285,0.091,0.0264,0.0525,0.0216,0.0246
472,103.5745,0.062717,2.68,0.17,0.504,0.79,0.81,91.32,248.59,0.94,14.04,15.07,0.1339,0.02663,35.79313,35.83717,39.98042,0.15633,0.03109,0.25945,0.0516,0.077,0.1751,0.3675,0.3628,0.3216,0.336,0.2576,0.0748,0.0219,0.0417,0.0184,0.023
473,103.575,0.062733,2.33,0.15,0.46,0.9,0.83,65.47,293.36,1.05,11.22,7.31,0.15316,0.02869,38.17053,38.18157,39.98353,0.17882,0.0335,0.29674,0.05559,0.0677,0.1602,0.34,0.3393,0.3228,0.31,0.2405,0.0657,0.0186,0.0355,0.0185,0.0227
474,103.57615,0.062533,2.93,0.17,0.611,0.46,0.72,65.68,195.45,0.09,8.3,6.93,0.13581,0.02552,40.53006,40.53092,39.99008,0.15857,0.0298,0.26305,0.04944,0.073,0.167,0.314,0.3384,0.2932,0.311,0.2434,0.0674,0.021,0.0373,0.0193,0.0223
475,103.576817,0.062517,2.75,0.17,0.459,0.37,0.96,67.59,399.07,0.09,15.36,14.78,0.16089,0.02126,40.45795,40.46571,39.99471,0.18787,0.02483,0.31158,0.04118,0.0723,0.1651,0.3149,0.338,0.2946,0.3086,0.2363,0.0649,0.022,0.0372,0.0188,0.0219
476,103.57755,0.06255,2.94,0.18,0.495,0.66,0.69,64.8,619.39,0.21,10.5,8.15,0.13437,0.02823,41.39863,41.41294,39.99934,0.15692,0.03297,0.26018,0.05467,0.0687,0.1596,0.3221,0.3377,0.294,0.309,0.2371,0.0623,0.0196,0.035,0.0194,0.0216
477,103.578167,0.063167,2.2,0.14,0.545,0.95,0.66,69.31,247.98,2.23,9.75,7.69,0.136,0.02369,42.29425,42.29773,40.00435,0.15883,0.02767,0.26329,0.04586,0.1049,0.2006,0.2988,0.2878,0.2618,0.2556,0.2061,0.0777,0.0316,0.038,0.0231,0.0239
478,103.577483,0.06315,2.54,0.15,0.513,1.54,0.51,63.25,352.2,1.35,10.11,8.52,0.13792,0.02194,40.93225,40.939,39.99956,0.16106,0.02562,0.26705,0.04247,0.0799,0.1732,0.3221,0.3071,0.2768,0.2856,0.2187,0.063,0.0276,0.0401,0.0202,0.0216
479,103.576583,0.06315,2.38,0.13,0.467,0.92,0.58,70.79,256.17,1.28,11.59,17.29,0.15266,0.02249,39.98783,39.99098,39.99377,0.17826,0.02626,0.29565,0.04355,0.0882,0.1838,0.3149,0.2967,0.2454,0.2709,0.2141,0.0713,0.0323,0.0433,0.0227,0.0219
480,103.575883,0.063133,2.41,0.16,0.556,1.28,0.57,60.51,161.36,0.09,8.07,23.09,0.12143,0.02213,39.60532,39.60538,39.98907,0.14179,0.02584,0.23522,0.04287,0.0808,0.1752,0.3107,0.324,0.2756,0.301,0.2319,0.0701,0.0274,0.0449,0.0216,0.0238
481,103.576117,0.0645,2.84,0.15,0.349,2.82,0.73,54.75,280.15,0.21,10.97,15.55,0.1176,0.02255,40.57008,40.70822,39.99313,0.13732,0.02633,0.22776,0.04368,0.0759,0.1706,0.3294,0.3381,0.2828,0.3075,0.2371,0.0687,0.0274,0.0423,0.022,0.0227
482,103.57685,0.0645,2.74,0.17,0.532,0.84,0.68,51.06,249.05,0.31,9.17,15.85,0.14295,0.02666,41.58342,41.95015,39.99769,0.16693,0.03113,0.27681,0.05162,0.0699,0.1674,0.3157,0.3527,0.3078,0.3144,0.2406,0.0657,0.0225,0.038,0.0191,0.022
483,103.57775,0.064483,2.68,0.17,0.51,0.53,0.77,50.22,260.08,2.11,15.04,20.15,0.15799,0.01702,45.62608,45.80273,40.00316,0.18451,0.01987,0.30588,0.03294,0.0749,0.1678,0.3196,0.312,0.2854,0.2831,0.2192,0.0628,0.021,0.0365,0.0172,0.0214
484,103.57925,0.064833,2.13,0.14,0.29,1.0,1,50.72,315.16,0.21,9.44,21.09,0.10932,0.02043,37.77259,37.80969,40.01408,0.12768,0.02386,0.21157,0.03954,0.0929,0.2083,0.3511,0.3537,0.3298,0.3316,0.2716,0.1213,0.0415,0.0602,0.0617,0.0538
485,103.579983,0.064833,2.87,0.17,0.571,1.03,0.59,54.01,354.16,0.42,12.64,13.61,0.18691,0.03382,38.01286,38.07327,40.01839,0.21832,0.03951,0.36167,0.06545,0.0882,0.2001,0.3607,0.3574,0.3474,0.3327,0.2634,0.1079,0.0452,0.0797,0.0838,0.0641
486,103.5805,0.064833,2.57,0.16,0.514,0.63,0.58,46.41,339.72,0.09,8.15,9.71,0.17814,0.02551,38.47735,38.57695,40.02166,0.20809,0.0298,0.34468,0.04935,0.0844,0.1918,0.3411,0.3355,0.3138,0.3042,0.2432,0.0901,0.0367,0.0569,0.0638,0.0476
487,103.580517,0.06415,2.57,0.16,0.527,0.72,0.91,57.94,114.42,1.98,12.07,8.87,0.14472,0.02265,37.09684,37.10007,40.02059,0.16905,0.02646,0.28003,0.04383,0.0709,0.1647,0.3292,0.3378,0.2978,0.304,0.235,0.0656,0.0231,0.039,0.0227,0.0248
488,103.579917,0.064133,2.77,0.16,0.661,1.63,0.58,54.57,307.69,2.08,13.62,6.97,0.13324,0.02482,36.77496,36.79512,40.01675,0.15563,0.02899,0.25784,0.04804,0.0704,0.1654,0.3312,0.3298,0.2888,0.2968,0.2274,0.0608,0.023,0.0359,0.0212,0.0224
489,103.579067,0.064133,2.67,0.16,0.513,1.06,0.72,50.25,235.92,0.63,10.37,14.34,0.13713,0.0286,42.15388,42.15691,40.01186,0.16016,0.0334,0.26541,0.05535,0.0703,0.169,0.3385,0.3529,0.3232,0.3221,0.2467,0.0702,0.0216,0.041,0.0232,0.0238
490,103.578733,0.0626,2.66,0.14,0.583,0.93,0.65,68.89,283.21,1.7,10.86,19.31,0.1354,0.01768,45.82496,45.85097,40.00729,0.15814,0.02065,0.26211,0.03423,0.076,0.17,0.316,0.3295,0.2878,0.3067,0.2333,0.0626,0.0235,0.0382,0.0223,0.0225
491,103.57935,0.062583,2.59,0.15,0.422,1.11,0.69,41.82,306.62,1.15,10.95,11.24,0.17504,0.03179,38.72143,38.72187,40.01163,0.20444,0.03713,0.33879,0.06152,0.0759,0.1725,0.3221,0.317,0.295,0.2915,0.2242,0.0696,0.0251,0.0383,0.0201,0.0223
492,103.579783,0.0626,2.64,0.14,0.454,1.54,0.61,46.5,295.24,1.48,7.49,8.88,0.18354,0.02482,38.7024,38.70342,40.01442,0.21437,0.02899,0.3552,0.04803,0.0691,0.1631,0.3295,0.3453,0.3118,0.3182,0.2379,0.0636,0.0219,0.0371,0.0188,0.0224
493,103.580467,0.062583,2.18,0.11,0.36,0.39,0.69,61.22,157.85,2.13,20.85,19.16,0.17294,0.01934,39.16911,39.17566,40.01891,0.202,0.02259,0.33463,0.03742,0.0714,0.1667,0.3191,0.3172,0.2646,0.2846,0.2133,0.0635,0.0232,0.0339,0.0186,0.0237
494,103.59328543,0.0668802,2.47,0.15,0.553,0.67,0.54,75.08,183.43,4.27,16.42,14.49,0.13846,0.02328,40.83313,40.83661,40.10651,0.16191,0.02722,0.26712,0.0449,0.0916,0.1908,0.306,0.3571,0.3294,0.32,0.2466,0.0741,0.0222,0.0404,0.0201,0.0244
495,103.59322617,0.0672635,2.93,0.17,0.489,0.57,0.62,72.2,368.37,3.48,11.82,10.22,0.13926,0.02957,40.97617,40.97929,40.10703,0.16284,0.03458,0.26864,0.05704,0.0768,0.1728,0.306,0.3344,0.2922,0.3167,0.2459,0.0685,0.0216,0.0379,0.0204,0.0244
496,103.59301268,0.06805822,2.96,0.17,0.48,1.67,0.68,74.24,314.35,3.0,10.08,12.4,0.12327,0.03194,40.42305,40.44135,40.10591,0.14414,0.03735,0.23781,0.06162,0.0859,0.1896,0.3592,0.357,0.323,0.3314,0.2587,0.0802,0.0271,0.0444,0.0239,0.0216
497,103.59233404,0.06814535,2.73,0.16,0.566,0.98,0.52,73.23,617.3,4.43,10.45,18.0,0.181,0.0384,41.82733,41.8735,40.10204,0.21165,0.0449,0.34924,0.07409,0.0812,0.1842,0.3442,0.3561,0.3068,0.3272,0.2591,0.0768,0.0233,0.0407,0.0214,0.0249
498,103.59220441,0.06761929,2.79,0.15,0.444,1.22,0.53,72.63,446.63,5.1,14.36,18.54,0.13793,0.02369,41.82568,41.87186,40.10011,0.16128,0.0277,0.26615,0.0457,0.113,0.2007,0.3442,0.2727,0.305,0.2561,0.2025,0.0868,0.0221,0.0382,0.0208,0.0246
499,103.5923294,0.06723437,2.6,0.15,0.492,1.6,0.63,78.0,405.77,2.73,12.09,9.29,0.11915,0.02127,41.48359,41.50626,40.10054,0.13932,0.02487,0.22991,0.04105,0.0698,0.1658,0.2973,0.3545,0.3168,0.3351,0.253,0.0631,0.0212,0.0368,0.0203,0.0246
500,103.59215953,0.06693836,2.36,0.15,0.403,0.31,0.65,71.95,498.68,3.01,12.03,22.52,0.1238,0.01852,41.25903,41.27926,40.09895,0.14475,0.02166,0.23889,0.03574,0.1216,0.2095,0.2973,0.2523,0.3498,0.2072,0.1631,0.0791,0.0207,0.0384,0.0208,0.0246
501,103.59213655,0.06699668,2.7,0.15,0.442,0.28,0.7,100.15,376.88,2.31,11.65,16.21,0.11797,0.01673,41.24457,41.26299,40.09837,0.13793,0.01956,0.22764,0.03229,0.1216,0.2095,0.2973,0.2523,0.3498,0.2072,0.1631,0.0791,0.0207,0.0384,0.0208,0.0246
502,103.5920716,0.06653763,2.41,0.15,0.505,0.41,0.65,56.97,239.09,3.95,10.5,15.48,0.1038,0.02576,40.91845,40.93903,40.09767,0.12137,0.03012,0.2003,0.04972,0.1345,0.2472,0.2688,0.2846,0.295,0.256,0.2023,0.0824,0.0292,0.0397,0.0225,0.0275
503,103.59171589,0.06725008,2.5,0.15,0.56,0.28,0.62,63.37,172.92,2.3,11.91,15.44,0.13672,0.02714,41.1733,41.18541,40.09646,0.15985,0.03174,0.26385,0.05238,0.0756,0.169,0.2973,0.3439,0.2994,0.3132,0.2361,0.0609,0.0228,0.0377,0.0198,0.0246
504,103.59123652,0.06715239,2.82,0.15,0.579,0.24,0.39,62.28,529.23,3.64,14.24,15.79,0.13889,0.02525,38.81383,38.82919,40.09298,0.16238,0.02953,0.26806,0.04874,0.076,0.1736,0.3159,0.3467,0.3084,0.3119,0.242,0.0667,0.0228,0.0376,0.021,0.0236
505,103.59005267,0.06715253,2.86,0.16,0.317,0.31,0.6,62.17,263.88,3.06,16.47,7.98,0.18696,0.02474,41.25894,41.26067,40.08542,0.21856,0.02892,0.36093,0.04776,0.0807,0.176,0.3106,0.3236,0.2858,0.301,0.2239,0.0639,0.0244,0.0383,0.0207,0.0235
506,103.59006763,0.0671489,2.49,0.14,0.368,0.06,0.52,62.79,436.45,3.47,12.41,13.84,0.18696,0.02474,41.25894,41.26067,40.08542,0.21856,0.02892,0.36093,0.04776,0.0807,0.176,0.3106,0.3236,0.2858,0.301,0.2239,0.0639,0.0244,0.0383,0.0207,0.0235
507,103.58967021,0.06718787,2.61,0.15,0.333,0.09,0.63,65.31,437.52,1.49,13.98,13.99,0.16128,0.02593,39.4942,39.51097,40.0833,0.18853,0.03031,0.31138,0.05006,0.0794,0.1783,0.3,0.3345,0.3032,0.3064,0.234,0.0682,0.0236,0.0396,0.0212,0.0243
508,103.58948996,0.06745242,2.52,0.14,0.243,0.4,0.6,75.17,462.32,2.31,12.16,9.07,0.15754,0.02622,39.29258,39.31929,40.08245,0.18416,0.03066,0.30417,0.05063,0.0874,0.1914,0.4031,0.332,0.306,0.3103,0.242,0.0751,0.0256,0.042,0.0213,0.0243
509,103.58999905,0.06762645,2.8,0.15,0.438,0.73,0.69,70.53,437.75,1.16,9.94,8.21,0.18748,0.02453,41.52485,41.59928,40.08626,0.21917,0.02868,0.36193,0.04735,0.0777,0.1748,0.3763,0.3404,0.2962,0.3218,0.2414,0.0642,0.0216,0.0363,0.0206,0.0235
510,103.58894309,0.06757359,2.7,0.14,0.598,0.19,0.6,67.33,672.25,1.89,17.02,9.04,0.14918,0.0328,40.33924,40.35449,40.07949,0.17439,0.03835,0.28807,0.06334,0.0895,0.1919,0.4015,0.3313,0.2896,0.3011,0.2403,0.0771,0.0242,0.0386,0.0218,0.0247
511,103.58856739,0.0676324,2.57,0.15,0.607,0.12,0.46,44.04,447.76,1.15,16.78,8.34,0.15964,0.03178,40.33695,40.3522,40.07721,0.18661,0.03715,0.30828,0.06138,0.0861,0.1878,0.4111,0.3483,0.3234,0.3157,0.2418,0.0745,0.0254,0.044,0.0219,0.025
512,103.5881784,0.06761493,2.47,0.14,0.638,0.48,0.7,47.01,227.25,2.08,17.33,17.79,0.13568,0.03258,40.23096,40.25064,40.07435,0.1586,0.03809,0.26205,0.06293,0.0833,0.1831,0.4161,0.351,0.3184,0.312,0.2373,0.071,0.0313,0.049,0.0256,0.0266
513,103.58803774,0.0673425,2.63,0.16,0.48,0.34,0.65,63.74,486.29,1.57,13.28,13.6,0.11376,0.03019,40.63129,40.63137,40.07325,0.13297,0.03529,0.21972,0.0583,0.0869,0.1862,0.4161,0.345,0.3308,0.3255,0.2495,0.0728,0.0232,0.0402,0.0208,0.0266
514,103.5876065,0.06730634,2.9,0.16,0.74,0.36,0.56,69.06,563.76,1.15,13.41,10.1,0.16399,0.02841,40.90649,40.92622,40.07037,0.19167,0.03321,0.31675,0.05489,0.081,0.1807,0.4267,0.346,0.3184,0.3244,0.2453,0.0696,0.0233,0.0393,0.0246,0.0242
515,103.58709336,0.06733117,2.36,0.13,0.464,0.54,0.6,62.63,580.93,1.55,9.89,14.27,0.19477,0.02839,39.86994,39.8797,40.06695,0.22764,0.03318,0.37625,0.05484,0.0695,0.169,0.4267,0.3788,0.3538,0.3568,0.2692,0.0645,0.0211,0.0385,0.0212,0.0242
516,103.58676003,0.06719429,2.44,0.15,0.779,0.39,0.46,67.65,534.52,1.67,12.11,16.18,0.19706,0.02849,39.54758,39.54942,40.06513,0.23032,0.0333,0.38071,0.05504,0.0696,0.1628,0.3343,0.3643,0.2954,0.3391,0.2519,0.0596,0.0199,0.0332,0.0192,0.0242
517,103.58666191,0.06698919,2.56,0.16,0.577,0.37,0.67,59.95,699.77,2.32,17.63,13.07,0.12551,0.02286,39.02441,39.02572,40.06364,0.14668,0.02672,0.24248,0.04417,0.0965,0.1909,0.2908,0.3104,0.3356,0.2855,0.216,0.0718,0.0246,0.0402,0.0212,0.0242
518,103.58335638,0.06698418,2.5,0.15,0.577,0.61,0.69,90.78,453.38,2.76,13.17,9.91,0.1478,0.01916,40.34192,40.35743,40.04311,0.17269,0.02239,0.28575,0.03705,0.0694,0.1694,0.3684,0.4018,0.3714,0.3677,0.273,0.0676,0.0206,0.0419,0.0223,0.0241
519,103.58203877,0.06704384,2.96,0.17,0.802,0.22,0.36,70.72,481.31,4.12,12.56,7.72,0.15501,0.03769,39.94855,40.01685,40.03528,0.18111,0.04403,0.29978,0.07288,0.0629,0.16,0.3734,0.3761,0.3608,0.3484,0.2603,0.062,0.0192,0.0391,0.0196,0.0219
520,103.58159417,0.06691468,2.57,0.14,0.88,0.07,0.33,59.4,789.61,5.68,13.46,11.26,0.15148,0.0295,39.76399,39.82508,40.03159,0.17697,0.03446,0.29299,0.05706,0.0698,0.1644,0.378,0.3355,0.2702,0.3198,0.2423,0.0663,0.0273,0.0372,0.0222,0.0229
521,103.58144381,0.06694276,2.68,0.13,0.742,0.11,0.35,75.38,977.76,4.14,9.24,11.4,0.14586,0.03312,39.86563,39.90709,40.03061,0.1704,0.0387,0.28213,0.06407,0.0709,0.1684,0.378,0.3835,0.3532,0.3578,0.2812,0.0825,0.0207,0.0413,0.0205,0.0229
522,103.58240971,0.06686135,2.74,0.15,0.803,0.21,0.37,87.96,587.49,4.9,11.84,16.6,0.18299,0.02897,39.95008,40.01838,40.03667,0.21379,0.03384,0.35387,0.05602,0.0678,0.1617,0.3734,0.3457,0.3184,0.3276,0.2476,0.0612,0.0212,0.0352,0.0194,0.0219
523,103.58206334,0.06703451,2.59,0.15,0.9845,0.34,0.31,112.87,550.33,2.22,10.43,7.36,0.15501,0.03769,39.94855,40.01685,40.03528,0.18111,0.04403,0.29978,0.07288,0.0629,0.16,0.3734,0.3761,0.3608,0.3484,0.2603,0.062,0.0192,0.0391,0.0196,0.0219
524,103.58279608,0.06680749,2.96,0.16,0.919,0.49,0.35,79.34,706.99,1.58,9.53,8.86,0.1923,0.02227,40.78117,40.82134,40.03895,0.22468,0.02602,0.37185,0.04307,0.066,0.1606,0.3734,0.3519,0.3164,0.3249,0.2408,0.0607,0.0205,0.0361,0.0198,0.0219
525,103.5831841,0.06702533,2.59,0.13,0.714,0.77,0.7,73.4,542.77,4.06,15.39,10.15,0.13934,0.02574,40.38472,40.40464,40.04211,0.16281,0.03007,0.26942,0.04977,0.0694,0.1693,0.3684,0.3716,0.335,0.3356,0.2534,0.0635,0.0207,0.036,0.0222,0.0241
526,103.58469859,0.06651581,2.86,0.18,0.574,1.14,0.64,75.19,1072.97,0.43,15.53,8.85,0.14123,0.02472,40.02996,40.03196,40.05102,0.16503,0.02889,0.27298,0.04779,0.0714,0.1689,0.353,0.3669,0.3304,0.3402,0.2556,0.0641,0.0216,0.0388,0.0206,0.0219
527,103.58430666,0.06646764,2.67,0.16,0.494,0.38,0.66,73.23,755.8,1.6,14.49,18.29,0.13271,0.0258,39.89231,39.89248,40.04804,0.15507,0.03015,0.25654,0.04988,0.0721,0.1727,0.3499,0.3768,0.3296,0.3533,0.2681,0.0694,0.0239,0.0398,0.0218,0.0231
